NAME,S1903_C03_001E,state,county,tract
Census Tract 8080.02; Cook County; Illinois,87460,17,031,808002
Census Tract 8081; Cook County; Illinois,56131,17,031,808100
Census Tract 8082; Cook County; Illinois,84250,17,031,808200
Census Tract 8083.01; Cook County; Illinois,77500,17,031,808301
Census Tract 8083.02; Cook County; Illinois,74539,17,031,808302
Census Tract 8084; Cook County; Illinois,116096,17,031,808400
Census Tract 8085; Cook County; Illinois,128254,17,031,808500
Census Tract 8086; Cook County; Illinois,156635,17,031,808600
Census Tract 8087.02; Cook County; Illinois,56463,17,031,808702
Census Tract 8088; Cook County; Illinois,159500,17,031,808800
Census Tract 8089; Cook County; Illinois,183893,17,031,808900
Census Tract 8090; Cook County; Illinois,193500,17,031,809000
Census Tract 8091; Cook County; Illinois,107000,17,031,809100
Census Tract 8092; Cook County; Illinois,48839,17,031,809200
Census Tract 8093; Cook County; Illinois,43732,17,031,809300
Census Tract 8094.01; Cook County; Illinois,105231,17,031,809401
Census Tract 8094.02; Cook County; Illinois,67014,17,031,809402
Census Tract 8095; Cook County; Illinois,74538,17,031,809500
Census Tract 8096; Cook County; Illinois,76844,17,031,809600
Census Tract 8097; Cook County; Illinois,132875,17,031,809700
Census Tract 8098; Cook County; Illinois,76444,17,031,809800
Census Tract 8099; Cook County; Illinois,119476,17,031,809900
Census Tract 8100; Cook County; Illinois,120809,17,031,810000
Census Tract 8101; Cook County; Illinois,93056,17,031,810100
Census Tract 8102; Cook County; Illinois,71948,17,031,810200
Census Tract 8103.01; Cook County; Illinois,89390,17,031,810301
Census Tract 8103.02; Cook County; Illinois,116860,17,031,810302
Census Tract 8104; Cook County; Illinois,131419,17,031,810400
Census Tract 8105.01; Cook County; Illinois,78798,17,031,810501
Census Tract 8105.02; Cook County; Illinois,70781,17,031,810502
Census Tract 8106; Cook County; Illinois,66533,17,031,810600
Census Tract 8107.01; Cook County; Illinois,52331,17,031,810701
Census Tract 8107.02; Cook County; Illinois,59964,17,031,810702
Census Tract 8108; Cook County; Illinois,95197,17,031,810800
Census Tract 8109; Cook County; Illinois,53679,17,031,810900
Census Tract 8110; Cook County; Illinois,94743,17,031,811000
Census Tract 8111; Cook County; Illinois,66788,17,031,811100
Census Tract 8112; Cook County; Illinois,77912,17,031,811200
Census Tract 8113.01; Cook County; Illinois,68153,17,031,811301
Census Tract 8113.02; Cook County; Illinois,63035,17,031,811302
Census Tract 8114.01; Cook County; Illinois,85577,17,031,811401
Census Tract 8114.02; Cook County; Illinois,78167,17,031,811402
Census Tract 8115; Cook County; Illinois,77550,17,031,811500
Census Tract 8116; Cook County; Illinois,61162,17,031,811600
Census Tract 8117.01; Cook County; Illinois,70500,17,031,811701
Census Tract 8117.02; Cook County; Illinois,62679,17,031,811702
Census Tract 8118; Cook County; Illinois,95236,17,031,811800
Census Tract 8119; Cook County; Illinois,158833,17,031,811900
Census Tract 8120; Cook County; Illinois,138899,17,031,812000
Census Tract 8121; Cook County; Illinois,135234,17,031,812100
Census Tract 8122; Cook County; Illinois,225333,17,031,812200
Census Tract 8123.01; Cook County; Illinois,87476,17,031,812301
Census Tract 8123.02; Cook County; Illinois,125625,17,031,812302
Census Tract 8124; Cook County; Illinois,250001,17,031,812400
Census Tract 8125; Cook County; Illinois,71310,17,031,812500
Census Tract 8126; Cook County; Illinois,72269,17,031,812600
Census Tract 8127; Cook County; Illinois,88717,17,031,812700
Census Tract 8128.01; Cook County; Illinois,73375,17,031,812801
Census Tract 8128.02; Cook County; Illinois,83783,17,031,812802
Census Tract 8129; Cook County; Illinois,145625,17,031,812900
Census Tract 8130; Cook County; Illinois,144821,17,031,813000
Census Tract 8131; Cook County; Illinois,122014,17,031,813100
Census Tract 8132; Cook County; Illinois,131042,17,031,813200
Census Tract 8133.01; Cook County; Illinois,48958,17,031,813301
Census Tract 8133.02; Cook County; Illinois,51810,17,031,813302
Census Tract 8134; Cook County; Illinois,66799,17,031,813400
Census Tract 8135; Cook County; Illinois,73393,17,031,813500
Census Tract 8136; Cook County; Illinois,64849,17,031,813600
Census Tract 8137.01; Cook County; Illinois,56311,17,031,813701
Census Tract 8137.02; Cook County; Illinois,69795,17,031,813702
Census Tract 8138.01; Cook County; Illinois,47604,17,031,813801
Census Tract 8138.02; Cook County; Illinois,64464,17,031,813802
Census Tract 8139; Cook County; Illinois,66161,17,031,813900
Census Tract 8140; Cook County; Illinois,61552,17,031,814000
Census Tract 8141; Cook County; Illinois,47679,17,031,814100
Census Tract 8142; Cook County; Illinois,68380,17,031,814200
Census Tract 8143; Cook County; Illinois,52535,17,031,814300
Census Tract 8144; Cook County; Illinois,62481,17,031,814400
Census Tract 8145; Cook County; Illinois,90564,17,031,814500
Census Tract 8146; Cook County; Illinois,66680,17,031,814600
Census Tract 8147; Cook County; Illinois,87727,17,031,814700
Census Tract 8148; Cook County; Illinois,63677,17,031,814800
Census Tract 8149; Cook County; Illinois,56410,17,031,814900
Census Tract 8150; Cook County; Illinois,75429,17,031,815000
Census Tract 8151; Cook County; Illinois,81198,17,031,815100
Census Tract 8152; Cook County; Illinois,59895,17,031,815200
Census Tract 8153; Cook County; Illinois,95781,17,031,815300
Census Tract 8154; Cook County; Illinois,55347,17,031,815400
Census Tract 8155; Cook County; Illinois,91583,17,031,815500
Census Tract 8156; Cook County; Illinois,59338,17,031,815600
Census Tract 8157.01; Cook County; Illinois,148424,17,031,815701
Census Tract 8157.02; Cook County; Illinois,147813,17,031,815702
Census Tract 8158; Cook County; Illinois,112667,17,031,815800
Census Tract 8159; Cook County; Illinois,71587,17,031,815900
Census Tract 8160; Cook County; Illinois,91458,17,031,816000
Census Tract 8161; Cook County; Illinois,63315,17,031,816100
Census Tract 8162; Cook County; Illinois,88622,17,031,816200
Census Tract 8163; Cook County; Illinois,69922,17,031,816300
Census Tract 8164.01; Cook County; Illinois,68818,17,031,816401
Census Tract 8164.02; Cook County; Illinois,57771,17,031,816402
Census Tract 8165; Cook County; Illinois,58202,17,031,816500
Census Tract 8166; Cook County; Illinois,74070,17,031,816600
Census Tract 8167; Cook County; Illinois,56016,17,031,816700
Census Tract 8168; Cook County; Illinois,78566,17,031,816800
Census Tract 8169; Cook County; Illinois,93947,17,031,816900
Census Tract 8170; Cook County; Illinois,68162,17,031,817000
Census Tract 8171.01; Cook County; Illinois,58542,17,031,817101
Census Tract 8171.02; Cook County; Illinois,58910,17,031,817102
Census Tract 8172; Cook County; Illinois,55473,17,031,817200
Census Tract 8173; Cook County; Illinois,63558,17,031,817300
Census Tract 8174; Cook County; Illinois,91638,17,031,817400
Census Tract 8175; Cook County; Illinois,58925,17,031,817500
Census Tract 8176; Cook County; Illinois,52589,17,031,817600
Census Tract 8177; Cook County; Illinois,80211,17,031,817700
Census Tract 8179; Cook County; Illinois,60404,17,031,817900
Census Tract 8180; Cook County; Illinois,51794,17,031,818000
Census Tract 8181; Cook County; Illinois,121328,17,031,818100
Census Tract 8182; Cook County; Illinois,99302,17,031,818200
Census Tract 8183; Cook County; Illinois,74615,17,031,818300
Census Tract 8184.01; Cook County; Illinois,67235,17,031,818401
Census Tract 8184.02; Cook County; Illinois,88550,17,031,818402
Census Tract 8185; Cook County; Illinois,105026,17,031,818500
Census Tract 8186; Cook County; Illinois,105146,17,031,818600
Census Tract 8187; Cook County; Illinois,114922,17,031,818700
Census Tract 8188; Cook County; Illinois,111096,17,031,818800
Census Tract 8189; Cook County; Illinois,103090,17,031,818900
Census Tract 8190; Cook County; Illinois,169015,17,031,819000
Census Tract 8191; Cook County; Illinois,47316,17,031,819100
Census Tract 8192; Cook County; Illinois,80052,17,031,819200
Census Tract 8193; Cook County; Illinois,89276,17,031,819300
Census Tract 8194; Cook County; Illinois,77553,17,031,819400
Census Tract 8195; Cook County; Illinois,92337,17,031,819500
Census Tract 8196; Cook County; Illinois,200114,17,031,819600
Census Tract 8197; Cook County; Illinois,171719,17,031,819700
Census Tract 8198.01; Cook County; Illinois,206848,17,031,819801
Census Tract 8198.02; Cook County; Illinois,189667,17,031,819802
Census Tract 8199; Cook County; Illinois,218906,17,031,819900
Census Tract 8200; Cook County; Illinois,250001,17,031,820000
Census Tract 8201.01; Cook County; Illinois,131694,17,031,820101
Census Tract 8201.03; Cook County; Illinois,86434,17,031,820103
Census Tract 8201.04; Cook County; Illinois,78083,17,031,820104
Census Tract 8202.02; Cook County; Illinois,73750,17,031,820202
Census Tract 8202.03; Cook County; Illinois,136694,17,031,820203
Census Tract 8202.04; Cook County; Illinois,109479,17,031,820204
Census Tract 8203; Cook County; Illinois,55845,17,031,820300
Census Tract 8204; Cook County; Illinois,49598,17,031,820400
Census Tract 8205.01; Cook County; Illinois,68837,17,031,820501
Census Tract 8205.02; Cook County; Illinois,56037,17,031,820502
Census Tract 8206.03; Cook County; Illinois,65922,17,031,820603
Census Tract 8206.04; Cook County; Illinois,47577,17,031,820604
Census Tract 8206.05; Cook County; Illinois,56250,17,031,820605
Census Tract 8206.06; Cook County; Illinois,96304,17,031,820606
Census Tract 8207; Cook County; Illinois,67067,17,031,820700
Census Tract 8208; Cook County; Illinois,83495,17,031,820800
Census Tract 8209.01; Cook County; Illinois,73603,17,031,820901
Census Tract 8209.02; Cook County; Illinois,103846,17,031,820902
Census Tract 8210.01; Cook County; Illinois,61853,17,031,821001
Census Tract 8210.02; Cook County; Illinois,65513,17,031,821002
Census Tract 8211.01; Cook County; Illinois,81912,17,031,821101
Census Tract 8211.02; Cook County; Illinois,81139,17,031,821102
Census Tract 8212; Cook County; Illinois,38880,17,031,821200
Census Tract 8213; Cook County; Illinois,51806,17,031,821300
Census Tract 8214.01; Cook County; Illinois,51310,17,031,821401
Census Tract 8214.02; Cook County; Illinois,66522,17,031,821402
Census Tract 8215; Cook County; Illinois,28173,17,031,821500
Census Tract 8216; Cook County; Illinois,79395,17,031,821600
Census Tract 8217; Cook County; Illinois,96607,17,031,821700
Census Tract 8218; Cook County; Illinois,88024,17,031,821800
Census Tract 8219; Cook County; Illinois,100179,17,031,821900
Census Tract 8220; Cook County; Illinois,56841,17,031,822000
Census Tract 8221.01; Cook County; Illinois,78059,17,031,822101
Census Tract 8221.02; Cook County; Illinois,56963,17,031,822102
Census Tract 8222; Cook County; Illinois,86299,17,031,822200
Census Tract 8223.01; Cook County; Illinois,101413,17,031,822301
Census Tract 8223.02; Cook County; Illinois,77557,17,031,822302
Census Tract 8224; Cook County; Illinois,56231,17,031,822400
Census Tract 8225; Cook County; Illinois,89177,17,031,822500
Census Tract 8226.01; Cook County; Illinois,94943,17,031,822601
Census Tract 8226.02; Cook County; Illinois,64345,17,031,822602
Census Tract 8227.01; Cook County; Illinois,69833,17,031,822701
Census Tract 8227.02; Cook County; Illinois,67865,17,031,822702
Census Tract 8228.01; Cook County; Illinois,85855,17,031,822801
Census Tract 8228.02; Cook County; Illinois,104643,17,031,822802
Census Tract 8229; Cook County; Illinois,72540,17,031,822900
Census Tract 8230.01; Cook County; Illinois,66059,17,031,823001
Census Tract 8230.02; Cook County; Illinois,75979,17,031,823002
Census Tract 8231.01; Cook County; Illinois,53039,17,031,823101
Census Tract 8231.02; Cook County; Illinois,67679,17,031,823102
Census Tract 8232; Cook County; Illinois,72196,17,031,823200
Census Tract 8233.02; Cook County; Illinois,51951,17,031,823302
Census Tract 8233.03; Cook County; Illinois,80500,17,031,823303
Census Tract 8233.04; Cook County; Illinois,55948,17,031,823304
Census Tract 8234; Cook County; Illinois,62517,17,031,823400
Census Tract 8235; Cook County; Illinois,68355,17,031,823500
Census Tract 8236.02; Cook County; Illinois,81772,17,031,823602
Census Tract 8236.03; Cook County; Illinois,69881,17,031,823603
Census Tract 8236.04; Cook County; Illinois,113073,17,031,823604
Census Tract 8236.05; Cook County; Illinois,99299,17,031,823605
Census Tract 8237.02; Cook County; Illinois,79981,17,031,823702
Census Tract 8237.03; Cook County; Illinois,67681,17,031,823703
Census Tract 8237.04; Cook County; Illinois,101282,17,031,823704
Census Tract 8237.05; Cook County; Illinois,78185,17,031,823705
Census Tract 8238.01; Cook County; Illinois,116797,17,031,823801
Census Tract 8238.03; Cook County; Illinois,85109,17,031,823803
Census Tract 8238.05; Cook County; Illinois,69096,17,031,823805
Census Tract 8238.06; Cook County; Illinois,60241,17,031,823806
Census Tract 8239.01; Cook County; Illinois,120227,17,031,823901
Census Tract 8239.03; Cook County; Illinois,124348,17,031,823903
Census Tract 8239.04; Cook County; Illinois,107052,17,031,823904
Census Tract 8240.03; Cook County; Illinois,111438,17,031,824003
Census Tract 8240.04; Cook County; Illinois,104620,17,031,824004
Census Tract 8240.05; Cook County; Illinois,141287,17,031,824005
Census Tract 8240.06; Cook County; Illinois,150469,17,031,824006
Census Tract 8241.05; Cook County; Illinois,115000,17,031,824105
Census Tract 8241.06; Cook County; Illinois,104886,17,031,824106
Census Tract 8241.07; Cook County; Illinois,94178,17,031,824107
Census Tract 8241.13; Cook County; Illinois,114318,17,031,824113
Census Tract 8241.14; Cook County; Illinois,143071,17,031,824114
Census Tract 8241.15; Cook County; Illinois,70179,17,031,824115
Census Tract 8241.16; Cook County; Illinois,74060,17,031,824116
Census Tract 8241.19; Cook County; Illinois,103354,17,031,824119
Census Tract 8241.21; Cook County; Illinois,93380,17,031,824121
Census Tract 8241.22; Cook County; Illinois,125690,17,031,824122
Census Tract 8241.23; Cook County; Illinois,97852,17,031,824123
Census Tract 8241.24; Cook County; Illinois,65250,17,031,824124
Census Tract 8241.25; Cook County; Illinois,117917,17,031,824125
Census Tract 8241.26; Cook County; Illinois,168194,17,031,824126
Census Tract 8241.27; Cook County; Illinois,116087,17,031,824127
Census Tract 8241.28; Cook County; Illinois,97778,17,031,824128
Census Tract 8241.29; Cook County; Illinois,95953,17,031,824129
Census Tract 8243; Cook County; Illinois,59423,17,031,824300
Census Tract 8244; Cook County; Illinois,43750,17,031,824400
Census Tract 8245.03; Cook County; Illinois,79948,17,031,824503
Census Tract 8245.05; Cook County; Illinois,73739,17,031,824505
Census Tract 8245.07; Cook County; Illinois,88889,17,031,824507
Census Tract 8245.08; Cook County; Illinois,69857,17,031,824508
Census Tract 8245.09; Cook County; Illinois,116310,17,031,824509
Census Tract 8246.01; Cook County; Illinois,88598,17,031,824601
Census Tract 8246.02; Cook County; Illinois,86560,17,031,824602
Census Tract 8247.01; Cook County; Illinois,51458,17,031,824701
Census Tract 8247.02; Cook County; Illinois,59918,17,031,824702
Census Tract 8248; Cook County; Illinois,58312,17,031,824800
Census Tract 8249; Cook County; Illinois,46458,17,031,824900
Census Tract 8250; Cook County; Illinois,69591,17,031,825000
Census Tract 8252; Cook County; Illinois,83846,17,031,825200
Census Tract 8253.02; Cook County; Illinois,101429,17,031,825302
Census Tract 8253.03; Cook County; Illinois,78814,17,031,825303
Census Tract 8253.04; Cook County; Illinois,92039,17,031,825304
Census Tract 8254; Cook County; Illinois,91881,17,031,825400
Census Tract 8255.01; Cook County; Illinois,63603,17,031,825501
Census Tract 8255.03; Cook County; Illinois,63104,17,031,825503
Census Tract 8255.04; Cook County; Illinois,64360,17,031,825504
Census Tract 8255.05; Cook County; Illinois,69785,17,031,825505
Census Tract 8256; Cook County; Illinois,52734,17,031,825600
Census Tract 8257; Cook County; Illinois,53397,17,031,825700
Census Tract 8258.01; Cook County; Illinois,41100,17,031,825801
Census Tract 8258.02; Cook County; Illinois,70346,17,031,825802
Census Tract 8258.03; Cook County; Illinois,63966,17,031,825803
Census Tract 8259; Cook County; Illinois,60833,17,031,825900
Census Tract 8260; Cook County; Illinois,60668,17,031,826000
Census Tract 8261; Cook County; Illinois,50918,17,031,826100
Census Tract 8262.01; Cook County; Illinois,41614,17,031,826201
Census Tract 8262.02; Cook County; Illinois,59767,17,031,826202
Census Tract 8263.01; Cook County; Illinois,65679,17,031,826301
Census Tract 8263.03; Cook County; Illinois,77151,17,031,826303
Census Tract 8263.04; Cook County; Illinois,50000,17,031,826304
Census Tract 8264.01; Cook County; Illinois,52043,17,031,826401
Census Tract 8264.02; Cook County; Illinois,49803,17,031,826402
Census Tract 8265; Cook County; Illinois,53235,17,031,826500
Census Tract 8266; Cook County; Illinois,41411,17,031,826600
Census Tract 8267; Cook County; Illinois,48014,17,031,826700
Census Tract 8268; Cook County; Illinois,57702,17,031,826800
Census Tract 8269.01; Cook County; Illinois,30215,17,031,826901
Census Tract 8269.02; Cook County; Illinois,39808,17,031,826902
Census Tract 8270; Cook County; Illinois,43569,17,031,827000
Census Tract 8271; Cook County; Illinois,34882,17,031,827100
Census Tract 8272; Cook County; Illinois,55116,17,031,827200
Census Tract 8273; Cook County; Illinois,30547,17,031,827300
Census Tract 8274; Cook County; Illinois,35030,17,031,827400
Census Tract 8275; Cook County; Illinois,63619,17,031,827500
Census Tract 8276; Cook County; Illinois,38803,17,031,827600
Census Tract 8277; Cook County; Illinois,47574,17,031,827700
Census Tract 8278.01; Cook County; Illinois,76717,17,031,827801
Census Tract 8278.02; Cook County; Illinois,90246,17,031,827802
Census Tract 8278.04; Cook County; Illinois,65238,17,031,827804
Census Tract 8278.05; Cook County; Illinois,84250,17,031,827805
Census Tract 8279.01; Cook County; Illinois,103958,17,031,827901
Census Tract 8279.02; Cook County; Illinois,59826,17,031,827902
Census Tract 8280; Cook County; Illinois,65227,17,031,828000
Census Tract 8281; Cook County; Illinois,65190,17,031,828100
Census Tract 8282.01; Cook County; Illinois,66514,17,031,828201
Census Tract 8282.02; Cook County; Illinois,62917,17,031,828202
Census Tract 8283; Cook County; Illinois,55375,17,031,828300
Census Tract 8284.01; Cook County; Illinois,77143,17,031,828401
Census Tract 8284.02; Cook County; Illinois,52768,17,031,828402
Census Tract 8285.03; Cook County; Illinois,53438,17,031,828503
Census Tract 8285.04; Cook County; Illinois,49692,17,031,828504
Census Tract 8285.05; Cook County; Illinois,97463,17,031,828505
Census Tract 8285.07; Cook County; Illinois,81611,17,031,828507
Census Tract 8285.08; Cook County; Illinois,47321,17,031,828508
Census Tract 8286.01; Cook County; Illinois,96006,17,031,828601
Census Tract 8286.02; Cook County; Illinois,101371,17,031,828602
Census Tract 8287.01; Cook County; Illinois,68785,17,031,828701
Census Tract 8287.02; Cook County; Illinois,69342,17,031,828702
Census Tract 8288.01; Cook County; Illinois,112774,17,031,828801
Census Tract 8288.02; Cook County; Illinois,76591,17,031,828802
Census Tract 8289; Cook County; Illinois,57174,17,031,828900
Census Tract 8290; Cook County; Illinois,30610,17,031,829000
Census Tract 8291; Cook County; Illinois,38077,17,031,829100
Census Tract 8292; Cook County; Illinois,53368,17,031,829200
Census Tract 8293.01; Cook County; Illinois,82128,17,031,829301
Census Tract 8293.02; Cook County; Illinois,60153,17,031,829302
Census Tract 8294.01; Cook County; Illinois,51161,17,031,829401
Census Tract 8294.02; Cook County; Illinois,58244,17,031,829402
Census Tract 8295; Cook County; Illinois,52115,17,031,829500
Census Tract 8296; Cook County; Illinois,60878,17,031,829600
Census Tract 8297; Cook County; Illinois,54145,17,031,829700
Census Tract 8298; Cook County; Illinois,135212,17,031,829800
Census Tract 8299.02; Cook County; Illinois,90071,17,031,829902
Census Tract 8299.03; Cook County; Illinois,80795,17,031,829903
Census Tract 8299.04; Cook County; Illinois,80810,17,031,829904
Census Tract 8300.01; Cook County; Illinois,45331,17,031,830001
Census Tract 8300.03; Cook County; Illinois,115250,17,031,830003
Census Tract 8300.04; Cook County; Illinois,105768,17,031,830004
Census Tract 8300.05; Cook County; Illinois,77589,17,031,830005
Census Tract 8300.06; Cook County; Illinois,-666666666,17,031,830006
Census Tract 8300.07; Cook County; Illinois,56836,17,031,830007
Census Tract 8300.08; Cook County; Illinois,108780,17,031,830008
Census Tract 8301; Cook County; Illinois,78229,17,031,830100
Census Tract 8302.01; Cook County; Illinois,40403,17,031,830201
Census Tract 8302.02; Cook County; Illinois,86064,17,031,830202
Census Tract 8303; Cook County; Illinois,39488,17,031,830300
Census Tract 8304; Cook County; Illinois,59036,17,031,830400
Census Tract 8305; Cook County; Illinois,59116,17,031,830500
Census Tract 8306; Cook County; Illinois,59364,17,031,830600
Census Tract 8307; Cook County; Illinois,64330,17,031,830700
Census Tract 8308; Cook County; Illinois,75500,17,031,830800
Census Tract 8309; Cook County; Illinois,121813,17,031,830900
Census Tract 8310; Cook County; Illinois,177500,17,031,831000
Census Tract 8311; Cook County; Illinois,96318,17,031,831100
Census Tract 8312; Cook County; Illinois,55326,17,031,831200
Census Tract 8313; Cook County; Illinois,43144,17,031,831300
Census Tract 8314; Cook County; Illinois,33210,17,031,831400
Census Tract 8315; Cook County; Illinois,76914,17,031,831500
Census Tract 8316; Cook County; Illinois,63839,17,031,831600
Census Tract 8317; Cook County; Illinois,44653,17,031,831700
Census Tract 8318; Cook County; Illinois,80471,17,031,831800
Census Tract 8319; Cook County; Illinois,125139,17,031,831900
Census Tract 8320; Cook County; Illinois,128828,17,031,832000
Census Tract 8321; Cook County; Illinois,79985,17,031,832100
Census Tract 8322; Cook County; Illinois,150682,17,031,832200
Census Tract 8323; Cook County; Illinois,119886,17,031,832300
Census Tract 8324; Cook County; Illinois,132226,17,031,832400
Census Tract 8325; Cook County; Illinois,142500,17,031,832500
Census Tract 8326; Cook County; Illinois,201563,17,031,832600
Census Tract 8329; Cook County; Illinois,75878,17,031,832900
Census Tract 8330; Cook County; Illinois,192608,17,031,833000
Census Tract 8331; Cook County; Illinois,160114,17,031,833100
Census Tract 8333; Cook County; Illinois,85096,17,031,833300
Census Tract 8339; Cook County; Illinois,39602,17,031,833900
Census Tract 8340; Cook County; Illinois,39194,17,031,834000
Census Tract 8342; Cook County; Illinois,57270,17,031,834200
Census Tract 8343; Cook County; Illinois,52973,17,031,834300
Census Tract 8344; Cook County; Illinois,33768,17,031,834400
Census Tract 8345; Cook County; Illinois,48393,17,031,834500
Census Tract 8346; Cook County; Illinois,26304,17,031,834600
Census Tract 8347; Cook County; Illinois,34250,17,031,834700
Census Tract 8348; Cook County; Illinois,20771,17,031,834800
Census Tract 8349; Cook County; Illinois,18500,17,031,834900
Census Tract 8350; Cook County; Illinois,33857,17,031,835000
Census Tract 8351; Cook County; Illinois,47049,17,031,835100
Census Tract 8352; Cook County; Illinois,79875,17,031,835200
Census Tract 8355; Cook County; Illinois,18304,17,031,835500
Census Tract 8356; Cook County; Illinois,13438,17,031,835600
Census Tract 8358; Cook County; Illinois,79868,17,031,835800
Census Tract 8360; Cook County; Illinois,77292,17,031,836000
Census Tract 8361; Cook County; Illinois,20948,17,031,836100
Census Tract 8362; Cook County; Illinois,146250,17,031,836200
Census Tract 8363; Cook County; Illinois,64722,17,031,836300
Census Tract 8364; Cook County; Illinois,24764,17,031,836400
Census Tract 8365; Cook County; Illinois,30944,17,031,836500
Census Tract 8366; Cook County; Illinois,80763,17,031,836600
Census Tract 8367; Cook County; Illinois,51434,17,031,836700
Census Tract 8368; Cook County; Illinois,19453,17,031,836800
Census Tract 8369; Cook County; Illinois,25650,17,031,836900
Census Tract 8370; Cook County; Illinois,41023,17,031,837000
Census Tract 8371; Cook County; Illinois,48880,17,031,837100
Census Tract 8373; Cook County; Illinois,18949,17,031,837300
Census Tract 8374; Cook County; Illinois,51250,17,031,837400
Census Tract 8378; Cook County; Illinois,58681,17,031,837800
Census Tract 8380; Cook County; Illinois,26673,17,031,838000
Census Tract 8381; Cook County; Illinois,26000,17,031,838100
Census Tract 8382; Cook County; Illinois,83929,17,031,838200
Census Tract 8383; Cook County; Illinois,112381,17,031,838300
Census Tract 8386; Cook County; Illinois,18537,17,031,838600
Census Tract 8387; Cook County; Illinois,21834,17,031,838700
Census Tract 8388; Cook County; Illinois,29120,17,031,838800
Census Tract 8390; Cook County; Illinois,110306,17,031,839000
Census Tract 8391; Cook County; Illinois,122978,17,031,839100
Census Tract 8392; Cook County; Illinois,43090,17,031,839200
Census Tract 8395; Cook County; Illinois,-666666666,17,031,839500
Census Tract 8396; Cook County; Illinois,65062,17,031,839600
Census Tract 8397; Cook County; Illinois,83498,17,031,839700
Census Tract 8398; Cook County; Illinois,77560,17,031,839800
Census Tract 8399; Cook County; Illinois,100217,17,031,839900
Census Tract 8400; Cook County; Illinois,105481,17,031,840000
Census Tract 8401; Cook County; Illinois,66765,17,031,840100
Census Tract 8402; Cook County; Illinois,41359,17,031,840200
Census Tract 8403; Cook County; Illinois,65909,17,031,840300
Census Tract 8404; Cook County; Illinois,71667,17,031,840400
Census Tract 8407; Cook County; Illinois,97727,17,031,840700
Census Tract 8408; Cook County; Illinois,45326,17,031,840800
Census Tract 8410; Cook County; Illinois,103750,17,031,841000
Census Tract 8411; Cook County; Illinois,48542,17,031,841100
Census Tract 8412; Cook County; Illinois,60498,17,031,841200
Census Tract 8413; Cook County; Illinois,79744,17,031,841300
Census Tract 8415; Cook County; Illinois,26950,17,031,841500
Census Tract 8417; Cook County; Illinois,24663,17,031,841700
Census Tract 8418; Cook County; Illinois,45294,17,031,841800
Census Tract 8419; Cook County; Illinois,131803,17,031,841900
Census Tract 8420; Cook County; Illinois,116875,17,031,842000
Census Tract 8421; Cook County; Illinois,50907,17,031,842100
Census Tract 8422; Cook County; Illinois,102036,17,031,842200
Census Tract 8423; Cook County; Illinois,167407,17,031,842300
Census Tract 8424; Cook County; Illinois,72616,17,031,842400
Census Tract 8425; Cook County; Illinois,27955,17,031,842500
Census Tract 8426; Cook County; Illinois,90521,17,031,842600
Census Tract 8428; Cook County; Illinois,49020,17,031,842800
Census Tract 8429; Cook County; Illinois,19304,17,031,842900
Census Tract 8430; Cook County; Illinois,23587,17,031,843000
Census Tract 8431; Cook County; Illinois,46659,17,031,843100
Census Tract 8432; Cook County; Illinois,66172,17,031,843200
Census Tract 8433; Cook County; Illinois,41250,17,031,843300
Census Tract 8434; Cook County; Illinois,32404,17,031,843400
Census Tract 8435; Cook County; Illinois,52875,17,031,843500
Census Tract 8436; Cook County; Illinois,55250,17,031,843600
Census Tract 8437; Cook County; Illinois,191384,17,031,843700
Census Tract 8438; Cook County; Illinois,32095,17,031,843800
Census Tract 8439; Cook County; Illinois,56926,17,031,843900
Census Tract 8446; Cook County; Illinois,54565,17,031,844600
Census Tract 8447; Cook County; Illinois,51298,17,031,844700
Census Tract 9800; Cook County; Illinois,-666666666,17,031,980000
Census Tract 9801; Cook County; Illinois,-666666666,17,031,980100
Census Tract 9900; Cook County; Illinois,-666666666,17,031,990000
