NAME,B25059_001E,state,county,tract
"Census Tract 8176, Cook County, Illinois",1146,17,031,817600
"Census Tract 8177, Cook County, Illinois",1358,17,031,817700
"Census Tract 8179, Cook County, Illinois",1052,17,031,817900
"Census Tract 8180, Cook County, Illinois",1099,17,031,818000
"Census Tract 8181, Cook County, Illinois",1404,17,031,818100
"Census Tract 8182, Cook County, Illinois",1591,17,031,818200
"Census Tract 8183, Cook County, Illinois",1404,17,031,818300
"Census Tract 8184.01, Cook County, Illinois",1631,17,031,818401
"Census Tract 8184.02, Cook County, Illinois",1546,17,031,818402
"Census Tract 8185, Cook County, Illinois",-666666666,17,031,818500
"Census Tract 8186, Cook County, Illinois",1161,17,031,818600
"Census Tract 8187, Cook County, Illinois",1457,17,031,818700
"Census Tract 8188, Cook County, Illinois",1081,17,031,818800
"Census Tract 8189, Cook County, Illinois",1434,17,031,818900
"Census Tract 8190, Cook County, Illinois",2729,17,031,819000
"Census Tract 8191, Cook County, Illinois",1095,17,031,819100
"Census Tract 8192, Cook County, Illinois",1202,17,031,819200
"Census Tract 8193, Cook County, Illinois",873,17,031,819300
"Census Tract 8194, Cook County, Illinois",1141,17,031,819400
"Census Tract 8195, Cook County, Illinois",1469,17,031,819500
"Census Tract 8196, Cook County, Illinois",2719,17,031,819600
"Census Tract 8197, Cook County, Illinois",3234,17,031,819700
"Census Tract 8198.01, Cook County, Illinois",2287,17,031,819801
"Census Tract 8198.02, Cook County, Illinois",1525,17,031,819802
"Census Tract 8199, Cook County, Illinois",-666666666,17,031,819900
"Census Tract 8200, Cook County, Illinois",2661,17,031,820000
"Census Tract 8201.01, Cook County, Illinois",1450,17,031,820101
"Census Tract 8201.03, Cook County, Illinois",1391,17,031,820103
"Census Tract 8201.04, Cook County, Illinois",1342,17,031,820104
"Census Tract 8202.02, Cook County, Illinois",1073,17,031,820202
"Census Tract 8202.03, Cook County, Illinois",-666666666,17,031,820203
"Census Tract 8202.04, Cook County, Illinois",1344,17,031,820204
"Census Tract 8203, Cook County, Illinois",1154,17,031,820300
"Census Tract 8204, Cook County, Illinois",1008,17,031,820400
"Census Tract 8205.01, Cook County, Illinois",1017,17,031,820501
"Census Tract 8205.02, Cook County, Illinois",1182,17,031,820502
"Census Tract 8206.03, Cook County, Illinois",1373,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",993,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",1154,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",1913,17,031,820606
"Census Tract 8207, Cook County, Illinois",995,17,031,820700
"Census Tract 8208, Cook County, Illinois",1268,17,031,820800
"Census Tract 8209.01, Cook County, Illinois",1165,17,031,820901
"Census Tract 8209.02, Cook County, Illinois",1788,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",1399,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",1435,17,031,821002
"Census Tract 8211.01, Cook County, Illinois",1189,17,031,821101
"Census Tract 8211.02, Cook County, Illinois",1146,17,031,821102
"Census Tract 8212, Cook County, Illinois",847,17,031,821200
"Census Tract 8213, Cook County, Illinois",968,17,031,821300
"Census Tract 8214.01, Cook County, Illinois",1021,17,031,821401
"Census Tract 8214.02, Cook County, Illinois",1100,17,031,821402
"Census Tract 8215, Cook County, Illinois",1109,17,031,821500
"Census Tract 8216, Cook County, Illinois",1567,17,031,821600
"Census Tract 8217, Cook County, Illinois",1223,17,031,821700
"Census Tract 8218, Cook County, Illinois",1336,17,031,821800
"Census Tract 8219, Cook County, Illinois",2072,17,031,821900
"Census Tract 8220, Cook County, Illinois",1206,17,031,822000
"Census Tract 8221.01, Cook County, Illinois",1738,17,031,822101
"Census Tract 8221.02, Cook County, Illinois",1192,17,031,822102
"Census Tract 8222, Cook County, Illinois",1612,17,031,822200
"Census Tract 8223.01, Cook County, Illinois",1563,17,031,822301
"Census Tract 8223.02, Cook County, Illinois",1154,17,031,822302
"Census Tract 8224, Cook County, Illinois",1519,17,031,822400
"Census Tract 8225, Cook County, Illinois",1419,17,031,822500
"Census Tract 8226.01, Cook County, Illinois",1223,17,031,822601
"Census Tract 8226.02, Cook County, Illinois",1149,17,031,822602
"Census Tract 8227.01, Cook County, Illinois",1183,17,031,822701
"Census Tract 8227.02, Cook County, Illinois",1288,17,031,822702
"Census Tract 8228.01, Cook County, Illinois",1157,17,031,822801
"Census Tract 8228.02, Cook County, Illinois",1128,17,031,822802
"Census Tract 8229, Cook County, Illinois",1741,17,031,822900
"Census Tract 8230.01, Cook County, Illinois",1157,17,031,823001
"Census Tract 8230.02, Cook County, Illinois",1137,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",1124,17,031,823101
"Census Tract 8231.02, Cook County, Illinois",1248,17,031,823102
"Census Tract 8232, Cook County, Illinois",1239,17,031,823200
"Census Tract 8233.02, Cook County, Illinois",1074,17,031,823302
"Census Tract 8233.03, Cook County, Illinois",991,17,031,823303
"Census Tract 8233.04, Cook County, Illinois",1100,17,031,823304
"Census Tract 8234, Cook County, Illinois",1175,17,031,823400
"Census Tract 8235, Cook County, Illinois",1022,17,031,823500
"Census Tract 8236.02, Cook County, Illinois",1222,17,031,823602
"Census Tract 8236.03, Cook County, Illinois",1179,17,031,823603
"Census Tract 8236.04, Cook County, Illinois",-666666666,17,031,823604
"Census Tract 8236.05, Cook County, Illinois",1225,17,031,823605
"Census Tract 8237.02, Cook County, Illinois",1258,17,031,823702
"Census Tract 8237.03, Cook County, Illinois",1182,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",1754,17,031,823704
"Census Tract 8237.05, Cook County, Illinois",1037,17,031,823705
"Census Tract 8238.01, Cook County, Illinois",3041,17,031,823801
"Census Tract 8238.03, Cook County, Illinois",1398,17,031,823803
"Census Tract 8238.05, Cook County, Illinois",1484,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",1178,17,031,823806
"Census Tract 8239.01, Cook County, Illinois",2264,17,031,823901
"Census Tract 8239.03, Cook County, Illinois",2750,17,031,823903
"Census Tract 8239.04, Cook County, Illinois",1421,17,031,823904
"Census Tract 8240.03, Cook County, Illinois",1376,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",1387,17,031,824004
"Census Tract 8240.05, Cook County, Illinois",2078,17,031,824005
"Census Tract 8240.06, Cook County, Illinois",1533,17,031,824006
"Census Tract 8241.05, Cook County, Illinois",1497,17,031,824105
"Census Tract 8241.06, Cook County, Illinois",1677,17,031,824106
"Census Tract 8241.07, Cook County, Illinois",1415,17,031,824107
"Census Tract 8241.13, Cook County, Illinois",-666666666,17,031,824113
"Census Tract 8241.14, Cook County, Illinois",2424,17,031,824114
"Census Tract 8241.15, Cook County, Illinois",1329,17,031,824115
"Census Tract 8241.16, Cook County, Illinois",1534,17,031,824116
"Census Tract 8241.19, Cook County, Illinois",1178,17,031,824119
"Census Tract 8241.21, Cook County, Illinois",2273,17,031,824121
"Census Tract 8241.22, Cook County, Illinois",-666666666,17,031,824122
"Census Tract 8241.23, Cook County, Illinois",1482,17,031,824123
"Census Tract 8241.24, Cook County, Illinois",1220,17,031,824124
"Census Tract 8241.25, Cook County, Illinois",2043,17,031,824125
"Census Tract 8241.26, Cook County, Illinois",-666666666,17,031,824126
"Census Tract 8241.27, Cook County, Illinois",-666666666,17,031,824127
"Census Tract 8241.28, Cook County, Illinois",1773,17,031,824128
"Census Tract 8241.29, Cook County, Illinois",1756,17,031,824129
"Census Tract 8243, Cook County, Illinois",1073,17,031,824300
"Census Tract 8244, Cook County, Illinois",1200,17,031,824400
"Census Tract 8245.03, Cook County, Illinois",1248,17,031,824503
"Census Tract 8245.05, Cook County, Illinois",1180,17,031,824505
"Census Tract 8245.07, Cook County, Illinois",1820,17,031,824507
"Census Tract 8245.08, Cook County, Illinois",1118,17,031,824508
"Census Tract 8245.09, Cook County, Illinois",1209,17,031,824509
"Census Tract 8246.01, Cook County, Illinois",1457,17,031,824601
"Census Tract 8246.02, Cook County, Illinois",1242,17,031,824602
"Census Tract 8247.01, Cook County, Illinois",2083,17,031,824701
"Census Tract 8247.02, Cook County, Illinois",1024,17,031,824702
"Census Tract 8248, Cook County, Illinois",989,17,031,824800
"Census Tract 8249, Cook County, Illinois",1351,17,031,824900
"Census Tract 8250, Cook County, Illinois",1233,17,031,825000
"Census Tract 8252, Cook County, Illinois",1910,17,031,825200
"Census Tract 8253.02, Cook County, Illinois",1330,17,031,825302
"Census Tract 8253.03, Cook County, Illinois",1563,17,031,825303
"Census Tract 8253.04, Cook County, Illinois",1245,17,031,825304
"Census Tract 8254, Cook County, Illinois",1363,17,031,825400
"Census Tract 8255.01, Cook County, Illinois",1450,17,031,825501
"Census Tract 8255.03, Cook County, Illinois",1761,17,031,825503
"Census Tract 8255.04, Cook County, Illinois",1205,17,031,825504
"Census Tract 8255.05, Cook County, Illinois",2032,17,031,825505
"Census Tract 8256, Cook County, Illinois",1352,17,031,825600
"Census Tract 8257, Cook County, Illinois",958,17,031,825700
"Census Tract 8258.01, Cook County, Illinois",963,17,031,825801
"Census Tract 8258.02, Cook County, Illinois",1372,17,031,825802
"Census Tract 8258.03, Cook County, Illinois",988,17,031,825803
"Census Tract 8259, Cook County, Illinois",1345,17,031,825900
"Census Tract 8260, Cook County, Illinois",1296,17,031,826000
"Census Tract 8261, Cook County, Illinois",1216,17,031,826100
"Census Tract 8262.01, Cook County, Illinois",905,17,031,826201
"Census Tract 8262.02, Cook County, Illinois",1088,17,031,826202
"Census Tract 8263.01, Cook County, Illinois",1656,17,031,826301
"Census Tract 8263.03, Cook County, Illinois",1681,17,031,826303
"Census Tract 8263.04, Cook County, Illinois",999,17,031,826304
"Census Tract 8264.01, Cook County, Illinois",1433,17,031,826401
"Census Tract 8264.02, Cook County, Illinois",1327,17,031,826402
"Census Tract 8265, Cook County, Illinois",1484,17,031,826500
"Census Tract 8266, Cook County, Illinois",1220,17,031,826600
"Census Tract 8267, Cook County, Illinois",1200,17,031,826700
"Census Tract 8268, Cook County, Illinois",946,17,031,826800
"Census Tract 8269.01, Cook County, Illinois",979,17,031,826901
"Census Tract 8269.02, Cook County, Illinois",931,17,031,826902
"Census Tract 8270, Cook County, Illinois",915,17,031,827000
"Census Tract 8271, Cook County, Illinois",838,17,031,827100
"Census Tract 8272, Cook County, Illinois",1132,17,031,827200
"Census Tract 8273, Cook County, Illinois",846,17,031,827300
"Census Tract 8274, Cook County, Illinois",999,17,031,827400
"Census Tract 8275, Cook County, Illinois",1059,17,031,827500
"Census Tract 8276, Cook County, Illinois",1401,17,031,827600
"Census Tract 8277, Cook County, Illinois",1309,17,031,827700
"Census Tract 8278.01, Cook County, Illinois",1695,17,031,827801
"Census Tract 8278.02, Cook County, Illinois",1770,17,031,827802
"Census Tract 8278.04, Cook County, Illinois",1615,17,031,827804
"Census Tract 8278.05, Cook County, Illinois",2099,17,031,827805
"Census Tract 8279.01, Cook County, Illinois",2693,17,031,827901
"Census Tract 8279.02, Cook County, Illinois",1252,17,031,827902
"Census Tract 8280, Cook County, Illinois",1051,17,031,828000
"Census Tract 8281, Cook County, Illinois",1660,17,031,828100
"Census Tract 8282.01, Cook County, Illinois",1128,17,031,828201
"Census Tract 8282.02, Cook County, Illinois",1001,17,031,828202
"Census Tract 8283, Cook County, Illinois",1148,17,031,828300
"Census Tract 8284.01, Cook County, Illinois",1393,17,031,828401
"Census Tract 8284.02, Cook County, Illinois",1180,17,031,828402
"Census Tract 8285.03, Cook County, Illinois",1156,17,031,828503
"Census Tract 8285.04, Cook County, Illinois",1419,17,031,828504
"Census Tract 8285.05, Cook County, Illinois",1229,17,031,828505
"Census Tract 8285.07, Cook County, Illinois",1648,17,031,828507
"Census Tract 8285.08, Cook County, Illinois",989,17,031,828508
"Census Tract 8286.01, Cook County, Illinois",1509,17,031,828601
"Census Tract 8286.02, Cook County, Illinois",1907,17,031,828602
"Census Tract 8287.01, Cook County, Illinois",791,17,031,828701
"Census Tract 8287.02, Cook County, Illinois",1438,17,031,828702
"Census Tract 8288.01, Cook County, Illinois",1821,17,031,828801
"Census Tract 8288.02, Cook County, Illinois",1274,17,031,828802
"Census Tract 8289, Cook County, Illinois",948,17,031,828900
"Census Tract 8290, Cook County, Illinois",764,17,031,829000
"Census Tract 8291, Cook County, Illinois",914,17,031,829100
"Census Tract 8292, Cook County, Illinois",1784,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",1603,17,031,829301
"Census Tract 8293.02, Cook County, Illinois",1226,17,031,829302
"Census Tract 8294.01, Cook County, Illinois",945,17,031,829401
"Census Tract 8294.02, Cook County, Illinois",714,17,031,829402
"Census Tract 8295, Cook County, Illinois",1074,17,031,829500
"Census Tract 8296, Cook County, Illinois",746,17,031,829600
"Census Tract 8297, Cook County, Illinois",861,17,031,829700
"Census Tract 8298, Cook County, Illinois",1714,17,031,829800
"Census Tract 8299.02, Cook County, Illinois",1930,17,031,829902
"Census Tract 8299.03, Cook County, Illinois",1498,17,031,829903
"Census Tract 8299.04, Cook County, Illinois",1927,17,031,829904
"Census Tract 8300.01, Cook County, Illinois",726,17,031,830001
"Census Tract 8300.03, Cook County, Illinois",1921,17,031,830003
"Census Tract 8300.04, Cook County, Illinois",2168,17,031,830004
"Census Tract 8300.05, Cook County, Illinois",3501,17,031,830005
"Census Tract 8300.06, Cook County, Illinois",648,17,031,830006
"Census Tract 8300.07, Cook County, Illinois",995,17,031,830007
"Census Tract 8300.08, Cook County, Illinois",1923,17,031,830008
"Census Tract 8301, Cook County, Illinois",1714,17,031,830100
"Census Tract 8302.01, Cook County, Illinois",1305,17,031,830201
"Census Tract 8302.02, Cook County, Illinois",1419,17,031,830202
"Census Tract 8303, Cook County, Illinois",1265,17,031,830300
"Census Tract 8304, Cook County, Illinois",1371,17,031,830400
"Census Tract 8305, Cook County, Illinois",1216,17,031,830500
"Census Tract 8306, Cook County, Illinois",1288,17,031,830600
"Census Tract 8307, Cook County, Illinois",1738,17,031,830700
"Census Tract 8308, Cook County, Illinois",1539,17,031,830800
"Census Tract 8309, Cook County, Illinois",2273,17,031,830900
"Census Tract 8310, Cook County, Illinois",2775,17,031,831000
"Census Tract 8311, Cook County, Illinois",1580,17,031,831100
"Census Tract 8312, Cook County, Illinois",1084,17,031,831200
"Census Tract 8313, Cook County, Illinois",1015,17,031,831300
"Census Tract 8314, Cook County, Illinois",908,17,031,831400
"Census Tract 8315, Cook County, Illinois",1632,17,031,831500
"Census Tract 8316, Cook County, Illinois",1142,17,031,831600
"Census Tract 8317, Cook County, Illinois",1002,17,031,831700
"Census Tract 8318, Cook County, Illinois",1279,17,031,831800
"Census Tract 8319, Cook County, Illinois",2056,17,031,831900
"Census Tract 8320, Cook County, Illinois",2441,17,031,832000
"Census Tract 8321, Cook County, Illinois",2041,17,031,832100
"Census Tract 8322, Cook County, Illinois",1860,17,031,832200
"Census Tract 8323, Cook County, Illinois",2308,17,031,832300
"Census Tract 8324, Cook County, Illinois",2261,17,031,832400
"Census Tract 8325, Cook County, Illinois",2559,17,031,832500
"Census Tract 8326, Cook County, Illinois",2548,17,031,832600
"Census Tract 8329, Cook County, Illinois",2188,17,031,832900
"Census Tract 8330, Cook County, Illinois",2948,17,031,833000
"Census Tract 8331, Cook County, Illinois",2775,17,031,833100
"Census Tract 8333, Cook County, Illinois",2434,17,031,833300
"Census Tract 8339, Cook County, Illinois",918,17,031,833900
"Census Tract 8340, Cook County, Illinois",1037,17,031,834000
"Census Tract 8342, Cook County, Illinois",1083,17,031,834200
"Census Tract 8343, Cook County, Illinois",901,17,031,834300
"Census Tract 8344, Cook County, Illinois",1346,17,031,834400
"Census Tract 8345, Cook County, Illinois",1069,17,031,834500
"Census Tract 8346, Cook County, Illinois",728,17,031,834600
"Census Tract 8347, Cook County, Illinois",976,17,031,834700
"Census Tract 8348, Cook County, Illinois",822,17,031,834800
"Census Tract 8349, Cook County, Illinois",785,17,031,834900
"Census Tract 8350, Cook County, Illinois",908,17,031,835000
"Census Tract 8351, Cook County, Illinois",987,17,031,835100
"Census Tract 8352, Cook County, Illinois",1103,17,031,835200
"Census Tract 8355, Cook County, Illinois",786,17,031,835500
"Census Tract 8356, Cook County, Illinois",762,17,031,835600
"Census Tract 8358, Cook County, Illinois",1544,17,031,835800
"Census Tract 8360, Cook County, Illinois",1361,17,031,836000
"Census Tract 8361, Cook County, Illinois",1153,17,031,836100
"Census Tract 8362, Cook County, Illinois",2125,17,031,836200
"Census Tract 8363, Cook County, Illinois",2363,17,031,836300
"Census Tract 8364, Cook County, Illinois",906,17,031,836400
"Census Tract 8365, Cook County, Illinois",1163,17,031,836500
"Census Tract 8366, Cook County, Illinois",1596,17,031,836600
"Census Tract 8367, Cook County, Illinois",1224,17,031,836700
"Census Tract 8368, Cook County, Illinois",1189,17,031,836800
"Census Tract 8369, Cook County, Illinois",1004,17,031,836900
"Census Tract 8370, Cook County, Illinois",893,17,031,837000
"Census Tract 8371, Cook County, Illinois",1196,17,031,837100
"Census Tract 8373, Cook County, Illinois",983,17,031,837300
"Census Tract 8374, Cook County, Illinois",1241,17,031,837400
"Census Tract 8378, Cook County, Illinois",1642,17,031,837800
"Census Tract 8380, Cook County, Illinois",-666666666,17,031,838000
"Census Tract 8381, Cook County, Illinois",961,17,031,838100
"Census Tract 8382, Cook County, Illinois",1592,17,031,838200
"Census Tract 8383, Cook County, Illinois",2741,17,031,838300
"Census Tract 8386, Cook County, Illinois",1121,17,031,838600
"Census Tract 8387, Cook County, Illinois",1108,17,031,838700
"Census Tract 8388, Cook County, Illinois",703,17,031,838800
"Census Tract 8390, Cook County, Illinois",2483,17,031,839000
"Census Tract 8391, Cook County, Illinois",2453,17,031,839100
"Census Tract 8392, Cook County, Illinois",1172,17,031,839200
"Census Tract 8395, Cook County, Illinois",359,17,031,839500
"Census Tract 8396, Cook County, Illinois",1331,17,031,839600
"Census Tract 8397, Cook County, Illinois",1298,17,031,839700
"Census Tract 8398, Cook County, Illinois",1450,17,031,839800
"Census Tract 8399, Cook County, Illinois",1405,17,031,839900
"Census Tract 8400, Cook County, Illinois",1345,17,031,840000
"Census Tract 8401, Cook County, Illinois",1139,17,031,840100
"Census Tract 8402, Cook County, Illinois",1384,17,031,840200
"Census Tract 8403, Cook County, Illinois",1412,17,031,840300
"Census Tract 8404, Cook County, Illinois",907,17,031,840400
"Census Tract 8407, Cook County, Illinois",1109,17,031,840700
"Census Tract 8408, Cook County, Illinois",850,17,031,840800
"Census Tract 8410, Cook County, Illinois",2114,17,031,841000
"Census Tract 8411, Cook County, Illinois",1282,17,031,841100
"Census Tract 8412, Cook County, Illinois",1124,17,031,841200
"Census Tract 8413, Cook County, Illinois",1131,17,031,841300
"Census Tract 8415, Cook County, Illinois",995,17,031,841500
"Census Tract 8417, Cook County, Illinois",855,17,031,841700
"Census Tract 8418, Cook County, Illinois",1047,17,031,841800
"Census Tract 8419, Cook County, Illinois",2308,17,031,841900
"Census Tract 8420, Cook County, Illinois",2233,17,031,842000
"Census Tract 8421, Cook County, Illinois",963,17,031,842100
"Census Tract 8422, Cook County, Illinois",2623,17,031,842200
"Census Tract 8423, Cook County, Illinois",2492,17,031,842300
"Census Tract 8424, Cook County, Illinois",896,17,031,842400
"Census Tract 8425, Cook County, Illinois",873,17,031,842500
"Census Tract 8426, Cook County, Illinois",1066,17,031,842600
"Census Tract 8428, Cook County, Illinois",909,17,031,842800
"Census Tract 8429, Cook County, Illinois",831,17,031,842900
"Census Tract 8430, Cook County, Illinois",1013,17,031,843000
"Census Tract 8431, Cook County, Illinois",1228,17,031,843100
"Census Tract 8432, Cook County, Illinois",935,17,031,843200
"Census Tract 8433, Cook County, Illinois",1023,17,031,843300
"Census Tract 8434, Cook County, Illinois",893,17,031,843400
"Census Tract 8435, Cook County, Illinois",703,17,031,843500
"Census Tract 8436, Cook County, Illinois",1520,17,031,843600
"Census Tract 8437, Cook County, Illinois",1643,17,031,843700
"Census Tract 8438, Cook County, Illinois",1142,17,031,843800
"Census Tract 8439, Cook County, Illinois",1298,17,031,843900
"Census Tract 8446, Cook County, Illinois",1240,17,031,844600
"Census Tract 8447, Cook County, Illinois",1146,17,031,844700
"Census Tract 9800, Cook County, Illinois",-666666666,17,031,980000
"Census Tract 9801, Cook County, Illinois",-666666666,17,031,980100
"Census Tract 9900, Cook County, Illinois",-666666666,17,031,990000
